"spreadsheet"
"X","Y","Z","Value"
1367.49,2364.3901,315.35986,0.055364721
1567.49,2364.3901,315.35986,0.30863264
1767.49,2364.3901,315.35986,0.11218441
1967.49,2364.3901,315.35986,0.31481832
2167.49,2364.3901,315.35986,0.23941746
2367.49,2364.3901,315.35986,0.11255877
2567.49,2364.3901,315.35986,0.081258513
2767.49,2364.3901,315.35986,0.92360109
2967.49,2364.3901,315.35986,0.9530617
3167.49,2364.3901,315.35986,0.16583341
3367.49,2364.3901,315.35986,0.062827006
3567.49,2364.3901,315.35986,0.078999519
3767.49,2364.3901,315.35986,0.96486306
167.48999,2564.3901,315.35986,0.91827297
367.48999,2564.3901,315.35986,0.15942083
567.48999,2564.3901,315.35986,0.18399148
767.48999,2564.3901,315.35986,0.11492268
967.48999,2564.3901,315.35986,0.1113581
1167.49,2564.3901,315.35986,0.38845742
1367.49,2564.3901,315.35986,0.094017118
1567.49,2564.3901,315.35986,0.29151371
1767.49,2564.3901,315.35986,0.085299514
1967.49,2564.3901,315.35986,0.38763991
2167.49,2564.3901,315.35986,0.33406168
2367.49,2564.3901,315.35986,0.33408073
2567.49,2564.3901,315.35986,0.37306312
2767.49,2564.3901,315.35986,0.22726211
2967.49,2564.3901,315.35986,0.37300402
3167.49,2564.3901,315.35986,0.085565656
3367.49,2564.3901,315.35986,0.057186835
3567.49,2564.3901,315.35986,0.050662562
3767.49,2564.3901,315.35986,0.94667381
167.48999,2764.3901,315.35986,0.94469619
367.48999,2764.3901,315.35986,0.25342903
567.48999,2764.3901,315.35986,0.12619033
767.48999,2764.3901,315.35986,0.34969705
967.48999,2764.3901,315.35986,0.16485471
1167.49,2764.3901,315.35986,0.41910663
1367.49,2764.3901,315.35986,0.12494627
1567.49,2764.3901,315.35986,0.22807805
1767.49,2764.3901,315.35986,0.10324536
1967.49,2764.3901,315.35986,0.35848248
2167.49,2764.3901,315.35986,0.29389292
2367.49,2764.3901,315.35986,0.42823392
2567.49,2764.3901,315.35986,0.25339612
2767.49,2764.3901,315.35986,0.3690269
2967.49,2764.3901,315.35986,0.97425508
3167.49,2764.3901,315.35986,0.94367599
3367.49,2764.3901,315.35986,0.11675189
3567.49,2764.3901,315.35986,0.1157602
3767.49,2764.3901,315.35986,0.95868981
167.48999,2964.3901,315.35986,0.92610562
367.48999,2964.3901,315.35986,0.19527234
567.48999,2964.3901,315.35986,0.18120332
767.48999,2964.3901,315.35986,0.24008569
967.48999,2964.3901,315.35986,0.16800012
1167.49,2964.3901,315.35986,0.37581483
1367.49,2964.3901,315.35986,0.18820046
1567.49,2964.3901,315.35986,0.20858687
1767.49,2964.3901,315.35986,0.16869265
1967.49,2964.3901,315.35986,0.36677498
2167.49,2964.3901,315.35986,0.26035094
2367.49,2964.3901,315.35986,0.32802224
2567.49,2964.3901,315.35986,0.14991347
2767.49,2964.3901,315.35986,0.34301388
2967.49,2964.3901,315.35986,0.97707212
3167.49,2964.3901,315.35986,0.96759528
3367.49,2964.3901,315.35986,0.058142681
3567.49,2964.3901,315.35986,0.070304587
3767.49,2964.3901,315.35986,0.97424817
167.48999,3164.3901,315.35986,0.94105619
367.48999,3164.3901,315.35986,0.21300346
567.48999,3164.3901,315.35986,0.13895851
767.48999,3164.3901,315.35986,0.12222603
967.48999,3164.3901,315.35986,0.15856868
1167.49,3164.3901,315.35986,0.38746554
1367.49,3164.3901,315.35986,0.24890772
1567.49,3164.3901,315.35986,0.32211858
1767.49,3164.3901,315.35986,0.2284203
1967.49,3164.3901,315.35986,0.32471612
2167.49,3164.3901,315.35986,0.36542016
2367.49,3164.3901,315.35986,0.27205113
2567.49,3164.3901,315.35986,0.1779004
2767.49,3164.3901,315.35986,0.47212496
2967.49,3164.3901,315.35986,0.97067803
3167.49,3164.3901,315.35986,0.97018713
3367.49,3164.3901,315.35986,0.13370611
3567.49,3164.3901,315.35986,0.053113557
3767.49,3164.3901,315.35986,0.96200895
167.48999,3364.3901,315.35986,0.94656819
367.48999,3364.3901,315.35986,0.27482897
567.48999,3364.3901,315.35986,0.083158284
767.48999,3364.3901,315.35986,0.13785398
967.48999,3364.3901,315.35986,0.197744
1167.49,3364.3901,315.35986,0.3761934
1367.49,3364.3901,315.35986,0.15433314
1567.49,3364.3901,315.35986,0.27367803
1767.49,3364.3901,315.35986,0.1691391
1967.49,3364.3901,315.35986,0.32271272
2167.49,3364.3901,315.35986,0.20633499
2367.49,3364.3901,315.35986,0.17154509
2567.49,3364.3901,315.35986,0.18006943
2767.49,3364.3901,315.35986,0.96343112
2967.49,3364.3901,315.35986,0.96532798
3167.49,3364.3901,315.35986,0.96015501
3367.49,3364.3901,315.35986,0.26788038
3567.49,3364.3901,315.35986,0.19286716
3767.49,3364.3901,315.35986,0.9729597
167.48999,3564.3901,315.35986,0.93537164
367.48999,3564.3901,315.35986,0.31682405
567.48999,3564.3901,315.35986,0.077825293
767.48999,3564.3901,315.35986,0.13142277
967.48999,3564.3901,315.35986,0.14434214
1167.49,3564.3901,315.35986,0.35420653
1367.49,3564.3901,315.35986,0.13336888
1567.49,3564.3901,315.35986,0.23581794
1767.49,3564.3901,315.35986,0.16191509
1967.49,3564.3901,315.35986,0.28949654
2167.49,3564.3901,315.35986,0.092876628
2367.49,3564.3901,315.35986,0.21066689
2567.49,3564.3901,315.35986,0.18384849
2767.49,3564.3901,315.35986,0.9788959
2967.49,3564.3901,315.35986,0.97214603
3167.49,3564.3901,315.35986,0.69976479
3367.49,3564.3901,315.35986,0.13410553
3567.49,3564.3901,315.35986,0.067843772
3767.49,3564.3901,315.35986,0.95581275
167.48999,3764.3901,315.35986,0.95476353
367.48999,3764.3901,315.35986,0.27998853
567.48999,3764.3901,315.35986,0.078481197
767.48999,3764.3901,315.35986,0.23286697
967.48999,3764.3901,315.35986,0.15381889
1167.49,3764.3901,315.35986,0.37861004
1367.49,3764.3901,315.35986,0.1365447
1567.49,3764.3901,315.35986,0.21567002
1767.49,3764.3901,315.35986,0.05079921
1967.49,3764.3901,315.35986,0.36733377
2167.49,3764.3901,315.35986,0.24357988
2367.49,3764.3901,315.35986,0.29610679
2567.49,3764.3901,315.35986,0.21947326
2767.49,3764.3901,315.35986,0.97585356
2967.49,3764.3901,315.35986,0.9789148
3167.49,3764.3901,315.35986,0.17755389
3367.49,3764.3901,315.35986,0.069710076
3567.49,3764.3901,315.35986,0.076044649
3767.49,3764.3901,315.35986,0.94876617
167.48999,3964.3901,315.35986,0.95422226
367.48999,3964.3901,315.35986,0.94363749
567.48999,3964.3901,315.35986,0.89966446
767.48999,3964.3901,315.35986,0.22472006
967.48999,3964.3901,315.35986,0.12480949
1167.49,3964.3901,315.35986,0.3372525
1367.49,3964.3901,315.35986,0.13202272
1567.49,3964.3901,315.35986,0.11352876
1767.49,3964.3901,315.35986,0.15083385
1967.49,3964.3901,315.35986,0.31384072
2167.49,3964.3901,315.35986,0.31350031
2367.49,3964.3901,315.35986,0.34204239
2567.49,3964.3901,315.35986,0.24186043
2767.49,3964.3901,315.35986,0.96379811
2967.49,3964.3901,315.35986,0.96887887
3167.49,3964.3901,315.35986,0.34883004
3367.49,3964.3901,315.35986,0.064942442
3567.49,3964.3901,315.35986,0.081521958
3767.49,3964.3901,315.35986,0.96165735
167.48999,4164.3901,315.35986,nan
367.48999,4164.3901,315.35986,nan
567.48999,4164.3901,315.35986,0.97357196
767.48999,4164.3901,315.35986,0.94744521
967.48999,4164.3901,315.35986,0.97803247
1167.49,4164.3901,315.35986,0.96328068
1367.49,4164.3901,315.35986,0.97351015
1567.49,4164.3901,315.35986,0.97154093
1767.49,4164.3901,315.35986,0.97253221
1967.49,4164.3901,315.35986,0.95260221
2167.49,4164.3901,315.35986,0.93480128
2367.49,4164.3901,315.35986,0.84501708
2567.49,4164.3901,315.35986,0.880988
2767.49,4164.3901,315.35986,0.9195894
2967.49,4164.3901,315.35986,0.96568751
3167.49,4164.3901,315.35986,0.9543556
3367.49,4164.3901,315.35986,0.52570283
3567.49,4164.3901,315.35986,0.78027654
3767.49,4164.3901,315.35986,0.9259274
167.48999,4364.3901,315.35986,nan
367.48999,4364.3901,315.35986,nan
567.48999,4364.3901,315.35986,nan
767.48999,4364.3901,315.35986,nan
967.48999,4364.3901,315.35986,nan
1167.49,4364.3901,315.35986,nan
1367.49,4364.3901,315.35986,nan
1567.49,4364.3901,315.35986,nan
1767.49,4364.3901,315.35986,nan
1967.49,4364.3901,315.35986,nan
2167.49,4364.3901,315.35986,0.90133029
2367.49,4364.3901,315.35986,nan
2567.49,4364.3901,315.35986,nan
2767.49,4364.3901,315.35986,0.94706678
2967.49,4364.3901,315.35986,0.98401099
3167.49,4364.3901,315.35986,0.96818304
3367.49,4364.3901,315.35986,0.93715411
3567.49,4364.3901,315.35986,0.93236095
3767.49,4364.3901,315.35986,0.90816253
167.48999,4564.3901,315.35986,nan
367.48999,4564.3901,315.35986,nan
567.48999,4564.3901,315.35986,nan
767.48999,4564.3901,315.35986,nan
967.48999,4564.3901,315.35986,nan
1167.49,4564.3901,315.35986,nan
1367.49,4564.3901,315.35986,nan
1567.49,4564.3901,315.35986,nan
1767.49,4564.3901,315.35986,nan
1967.49,4564.3901,315.35986,nan
2167.49,4564.3901,315.35986,nan
2367.49,4564.3901,315.35986,nan
2567.49,4564.3901,315.35986,nan
2767.49,4564.3901,315.35986,nan
2967.49,4564.3901,315.35986,nan
3167.49,4564.3901,315.35986,nan
3367.49,4564.3901,315.35986,nan
3567.49,4564.3901,315.35986,nan
3767.49,4564.3901,315.35986,nan
167.48999,164.39014,515.35986,nan
367.48999,164.39014,515.35986,nan
567.48999,164.39014,515.35986,nan
767.48999,164.39014,515.35986,nan
967.48999,164.39014,515.35986,nan
1167.49,164.39014,515.35986,nan
1367.49,164.39014,515.35986,nan
1567.49,164.39014,515.35986,nan
1767.49,164.39014,515.35986,nan
1967.49,164.39014,515.35986,nan
2167.49,164.39014,515.35986,nan
2367.49,164.39014,515.35986,nan
2567.49,164.39014,515.35986,nan
2767.49,164.39014,515.35986,nan
2967.49,164.39014,515.35986,nan
3167.49,164.39014,515.35986,nan
3367.49,164.39014,515.35986,nan
3567.49,164.39014,515.35986,nan
3767.49,164.39014,515.35986,nan
167.48999,364.39014,515.35986,nan
367.48999,364.39014,515.35986,nan
567.48999,364.39014,515.35986,nan
767.48999,364.39014,515.35986,nan
967.48999,364.39014,515.35986,nan
1167.49,364.39014,515.35986,nan
1367.49,364.39014,515.35986,nan
1567.49,364.39014,515.35986,nan
1767.49,364.39014,515.35986,nan
1967.49,364.39014,515.35986,nan
2167.49,364.39014,515.35986,nan
2367.49,364.39014,515.35986,nan
2567.49,364.39014,515.35986,nan
2767.49,364.39014,515.35986,0.99371308
2967.49,364.39014,515.35986,0.99592739
3167.49,364.39014,515.35986,0.99061096
3367.49,364.39014,515.35986,nan
3567.49,364.39014,515.35986,nan
3767.49,364.39014,515.35986,0.75022715
167.48999,564.39014,515.35986,nan
367.48999,564.39014,515.35986,nan
567.48999,564.39014,515.35986,nan
767.48999,564.39014,515.35986,nan
967.48999,564.39014,515.35986,0.93113977
1167.49,564.39014,515.35986,0.9765377
1367.49,564.39014,515.35986,0.98214078
1567.49,564.39014,515.35986,0.97572523
1767.49,564.39014,515.35986,0.97910321
1967.49,564.39014,515.35986,0.96676242
2167.49,564.39014,515.35986,0.97349799
2367.49,564.39014,515.35986,0.97344327
2567.49,564.39014,515.35986,0.92091006
2767.49,564.39014,515.35986,0.98582327
2967.49,564.39014,515.35986,0.97885686
3167.49,564.39014,515.35986,0.98058516
3367.49,564.39014,515.35986,0.40257093
3567.49,564.39014,515.35986,0.92265159
3767.49,564.39014,515.35986,0.9568553
167.48999,764.39014,515.35986,0.96881205
367.48999,764.39014,515.35986,0.98222214
567.48999,764.39014,515.35986,0.98172349
767.48999,764.39014,515.35986,0.95646191
967.48999,764.39014,515.35986,0.83413804
1167.49,764.39014,515.35986,0.68556792
1367.49,764.39014,515.35986,0.33758965
1567.49,764.39014,515.35986,0.28009871
1767.49,764.39014,515.35986,0.38319579
1967.49,764.39014,515.35986,0.14591889
2167.49,764.39014,515.35986,0.1218853
2367.49,764.39014,515.35986,0.16041507
2567.49,764.39014,515.35986,0.42839646
2767.49,764.39014,515.35986,0.9831447
2967.49,764.39014,515.35986,0.97810596
3167.49,764.39014,515.35986,0.86309892
3367.49,764.39014,515.35986,0.20313253
3567.49,764.39014,515.35986,0.12637289
3767.49,764.39014,515.35986,0.9470166
167.48999,964.39014,515.35986,0.9455983
367.48999,964.39014,515.35986,0.23462532
567.48999,964.39014,515.35986,0.08407478
767.48999,964.39014,515.35986,0.40418661
967.48999,964.39014,515.35986,0.24839415
1167.49,964.39014,515.35986,0.41434658
1367.49,964.39014,515.35986,0.27224016
1567.49,964.39014,515.35986,0.31769985
1767.49,964.39014,515.35986,0.37773597
1967.49,964.39014,515.35986,0.11341479
2167.49,964.39014,515.35986,0.19407107
2367.49,964.39014,515.35986,0.20835486
2567.49,964.39014,515.35986,0.42622304
2767.49,964.39014,515.35986,0.94459403
2967.49,964.39014,515.35986,0.97327071
3167.49,964.39014,515.35986,0.23321524
3367.49,964.39014,515.35986,0.2598305
3567.49,964.39014,515.35986,0.077957988
3767.49,964.39014,515.35986,0.96413064
167.48999,1164.3901,515.35986,0.7941494
367.48999,1164.3901,515.35986,0.35815379
567.48999,1164.3901,515.35986,0.20927723
767.48999,1164.3901,515.35986,0.25693226
967.48999,1164.3901,515.35986,0.3741011
1167.49,1164.3901,515.35986,0.35430223
1367.49,1164.3901,515.35986,0.30091605
1567.49,1164.3901,515.35986,0.40316921
1767.49,1164.3901,515.35986,0.13227174
1967.49,1164.3901,515.35986,0.12469312
2167.49,1164.3901,515.35986,0.15097983
2367.49,1164.3901,515.35986,0.13126591
2567.49,1164.3901,515.35986,0.20857717
2767.49,1164.3901,515.35986,0.94915855
2967.49,1164.3901,515.35986,0.97618729
3167.49,1164.3901,515.35986,0.27983138
3367.49,1164.3901,515.35986,0.32193083
3567.49,1164.3901,515.35986,0.084759474
3767.49,1164.3901,515.35986,0.95233148
167.48999,1364.3901,515.35986,0.85670197
367.48999,1364.3901,515.35986,0.38431603
567.48999,1364.3901,515.35986,0.084449112
767.48999,1364.3901,515.35986,0.30277959
967.48999,1364.3901,515.35986,0.41935986
1167.49,1364.3901,515.35986,0.31663078
1367.49,1364.3901,515.35986,0.16902657
1567.49,1364.3901,515.35986,0.40372068
1767.49,1364.3901,515.35986,0.057433348
1967.49,1364.3901,515.35986,0.09778218
2167.49,1364.3901,515.35986,0.11380533
2367.49,1364.3901,515.35986,0.16713971
2567.49,1364.3901,515.35986,0.1266166
2767.49,1364.3901,515.35986,0.96528268
2967.49,1364.3901,515.35986,0.97994578
3167.49,1364.3901,515.35986,0.22721352
3367.49,1364.3901,515.35986,0.21899043
3567.49,1364.3901,515.35986,0.073826067
3767.49,1364.3901,515.35986,0.95794731
167.48999,1564.3901,515.35986,0.83501953
367.48999,1564.3901,515.35986,0.39697498
567.48999,1564.3901,515.35986,0.088840753
767.48999,1564.3901,515.35986,0.17357723
967.48999,1564.3901,515.35986,0.36926624
1167.49,1564.3901,515.35986,0.32398
1367.49,1564.3901,515.35986,0.062925495
1567.49,1564.3901,515.35986,0.31054509
1767.49,1564.3901,515.35986,0.25050759
1967.49,1564.3901,515.35986,0.16647187
2167.49,1564.3901,515.35986,0.10736889
2367.49,1564.3901,515.35986,0.25759786
2567.49,1564.3901,515.35986,0.37620738
2767.49,1564.3901,515.35986,0.97680485
2967.49,1564.3901,515.35986,0.97584194
3167.49,1564.3901,515.35986,0.25814596
3367.49,1564.3901,515.35986,0.20894837
3567.49,1564.3901,515.35986,0.063621998
3767.49,1564.3901,515.35986,0.96403879
167.48999,1764.3901,515.35986,0.87040412
367.48999,1764.3901,515.35986,0.42036694
567.48999,1764.3901,515.35986,0.087672457
767.48999,1764.3901,515.35986,0.14531125
967.48999,1764.3901,515.35986,0.32770413
1167.49,1764.3901,515.35986,0.26524514
1367.49,1764.3901,515.35986,0.12849002
1567.49,1764.3901,515.35986,0.39300409
1767.49,1764.3901,515.35986,0.279246
1967.49,1764.3901,515.35986,0.27279079
2167.49,1764.3901,515.35986,0.071909331
2367.49,1764.3901,515.35986,0.27323678
2567.49,1764.3901,515.35986,0.22561708
2767.49,1764.3901,515.35986,0.97423381
2967.49,1764.3901,515.35986,0.96804816
3167.49,1764.3901,515.35986,0.58877212
3367.49,1764.3901,515.35986,0.14347504
3567.49,1764.3901,515.35986,0.084306747
3767.49,1764.3901,515.35986,0.96101701
167.48999,1964.3901,515.35986,0.89068484
367.48999,1964.3901,515.35986,0.34252894
567.48999,1964.3901,515.35986,0.29694968
767.48999,1964.3901,515.35986,0.36463192
967.48999,1964.3901,515.35986,0.15811199
1167.49,1964.3901,515.35986,0.2516703
1367.49,1964.3901,515.35986,0.073656201
1567.49,1964.3901,515.35986,0.42462647
1767.49,1964.3901,515.35986,0.1590452
1967.49,1964.3901,515.35986,0.34119043
2167.49,1964.3901,515.35986,0.082714006
2367.49,1964.3901,515.35986,0.16718331
2567.49,1964.3901,515.35986,0.13663787
2767.49,1964.3901,515.35986,0.96061331
2967.49,1964.3901,515.35986,0.96351409
3167.49,1964.3901,515.35986,0.831891
3367.49,1964.3901,515.35986,0.078010522
3567.49,1964.3901,515.35986,0.084359616
3767.49,1964.3901,515.35986,0.94978237
167.48999,2164.3901,515.35986,0.92078263
367.48999,2164.3901,515.35986,0.20847037
567.48999,2164.3901,515.35986,0.36933386
767.48999,2164.3901,515.35986,0.27676195
967.48999,2164.3901,515.35986,0.14021194
1167.49,2164.3901,515.35986,0.27814496
1367.49,2164.3901,515.35986,0.094105676
1567.49,2164.3901,515.35986,0.31560904
1767.49,2164.3901,515.35986,0.096824825
1967.49,2164.3901,515.35986,0.1917461
2167.49,2164.3901,515.35986,0.10559689
2367.49,2164.3901,515.35986,0.075998746
2567.49,2164.3901,515.35986,0.33212394
2767.49,2164.3901,515.35986,0.96690226
2967.49,2164.3901,515.35986,0.97469193
3167.49,2164.3901,515.35986,0.21382104
3367.49,2164.3901,515.35986,0.14744134
3567.49,2164.3901,515.35986,0.059438508
3767.49,2164.3901,515.35986,0.96775496
167.48999,2364.3901,515.35986,0.89064038
367.48999,2364.3901,515.35986,0.10676657
567.48999,2364.3901,515.35986,0.28310227
767.48999,2364.3901,515.35986,0.102098
967.48999,2364.3901,515.35986,0.10477553
1167.49,2364.3901,515.35986,0.32326961
1367.49,2364.3901,515.35986,0.066445604
1567.49,2364.3901,515.35986,0.24753714
1767.49,2364.3901,515.35986,0.090847604
1967.49,2364.3901,515.35986,0.17148308
2167.49,2364.3901,515.35986,0.078387231
2367.49,2364.3901,515.35986,0.11346813
2567.49,2364.3901,515.35986,0.11272614
2767.49,2364.3901,515.35986,0.95816696
2967.49,2364.3901,515.35986,0.97328836
3167.49,2364.3901,515.35986,0.17647333
3367.49,2364.3901,515.35986,0.073150247
3567.49,2364.3901,515.35986,0.046485603
3767.49,2364.3901,515.35986,0.96384215
167.48999,2564.3901,515.35986,0.94319111
367.48999,2564.3901,515.35986,0.23542558
567.48999,2564.3901,515.35986,0.22784524
767.48999,2564.3901,515.35986,0.069632098
967.48999,2564.3901,515.35986,0.09975294
1167.49,2564.3901,515.35986,0.3798185
1367.49,2564.3901,515.35986,0.12843005
1567.49,2564.3901,515.35986,0.14512472
1767.49,2564.3901,515.35986,0.12589981
1967.49,2564.3901,515.35986,0.21996413
2167.49,2564.3901,515.35986,0.14192979
2367.49,2564.3901,515.35986,0.39980811
2567.49,2564.3901,515.35986,0.45948637
2767.49,2564.3901,515.35986,0.86691076
2967.49,2564.3901,515.35986,0.90510541
3167.49,2564.3901,515.35986,0.071857885
3367.49,2564.3901,515.35986,0.042509645
3567.49,2564.3901,515.35986,0.10378657
3767.49,2564.3901,515.35986,0.9650709
167.48999,2764.3901,515.35986,0.93997228
367.48999,2764.3901,515.35986,0.10891715
567.48999,2764.3901,515.35986,0.16302982
767.48999,2764.3901,515.35986,0.3097921
967.48999,2764.3901,515.35986,0.057052705
1167.49,2764.3901,515.35986,0.38925672
1367.49,2764.3901,515.35986,0.21047547
1567.49,2764.3901,515.35986,0.27131855
1767.49,2764.3901,515.35986,0.18955882
1967.49,2764.3901,515.35986,0.30755031
2167.49,2764.3901,515.35986,0.21462701
2367.49,2764.3901,515.35986,0.38725403
2567.49,2764.3901,515.35986,0.29054603
2767.49,2764.3901,515.35986,0.41826028
2967.49,2764.3901,515.35986,0.62479556
3167.49,2764.3901,515.35986,0.76061708
3367.49,2764.3901,515.35986,0.043640628
3567.49,2764.3901,515.35986,0.057507969
3767.49,2764.3901,515.35986,0.95153564
167.48999,2964.3901,515.35986,0.92956239
367.48999,2964.3901,515.35986,0.073294044
567.48999,2964.3901,515.35986,0.1433415
767.48999,2964.3901,515.35986,0.19376574
967.48999,2964.3901,515.35986,0.067875504
1167.49,2964.3901,515.35986,0.45693609
1367.49,2964.3901,515.35986,0.15132718
1567.49,2964.3901,515.35986,0.22870238
1767.49,2964.3901,515.35986,0.24463032
1967.49,2964.3901,515.35986,0.32643646
2167.49,2964.3901,515.35986,0.2884855
2367.49,2964.3901,515.35986,0.18475617
2567.49,2964.3901,515.35986,0.12427361
2767.49,2964.3901,515.35986,0.63570613
2967.49,2964.3901,515.35986,0.97652042
3167.49,2964.3901,515.35986,0.97256148
3367.49,2964.3901,515.35986,0.066726424
3567.49,2964.3901,515.35986,0.094960585
3767.49,2964.3901,515.35986,0.96697378
167.48999,3164.3901,515.35986,0.93391907
367.48999,3164.3901,515.35986,0.20370387
567.48999,3164.3901,515.35986,0.15220957
767.48999,3164.3901,515.35986,0.084698297
967.48999,3164.3901,515.35986,0.09921483
1167.49,3164.3901,515.35986,0.42724383
1367.49,3164.3901,515.35986,0.26191321
